2007_SiteID,SITE_ID,VISIT_NO,UID,DATE_COL,AGGR_ECO3_2015,AGGR_ECO9_2015,AREA_HA,AREACLS,BORD_LAKE,CAT_UNIQUE,CH0712_CAT,CH0712_USE,CH0712_WGT,CNTYNAME,COMID2007,COMID2012,COMIDS2007,DES_FTYPE,DSGN12,ELEVATION,EPA_REG,EVAL_NAME,EVALSTAT,FEOW_ID,FS_EW,FW_ECO3,FW_ECO9,GNIS_ID,GNIS_NAME,HUC2,HUC8,LAKE_ORIGIN,LAKE_ORIGIN12,LAT_DD83,LON_DD83,MAJ_BASIN,MDCATY,MISS_BASIN,NA_L1CODE,NA_L2CODE,NA_L3CODE,NARS_NAME,NES_LAKE,NESLAKE_ID,NESSTORET,OWN_TYPE,OWNSHP,PANEL,PERIM_KM,RCHCODE,RT_NLA12,SITESAMP,SITETYPE,SIZE_CLASS,ST_DSGN,ST_MDCATY,ST_PANEL,ST_SITEID,ST_STRATUM,ST_WGT_ALL,ST_WGT_CAT,ST_WGT_DSGN,STATE,STATE_NLA,STATE_PCNT,STATECTY,STATUS,STATUS_ST,STRATUM,TNT,TNT_ST,URBAN,US_L3CODE,US_L3CODE_2015,US_L4CODE,US_L4CODE_2015,WGT_ALL,WGT_CAT,WGT_DSGN,XCOORD,YCOORD,ECO_BIO,IM_COMMENT,2012_Chloride,2007_Chloride,chloride_Difference
NLA06608-2797,NLA12_NV-102,1,6720,6/20/2012 0:00,WMTNS,XER,23.50032449,C:10-50,No,NLA07RVT,NLA07_RVT12,Include,11.47007642,LINCOLN,20595958,20595958,20595958,Lake/Pond: Hydrographic Category = Perennial; Stage = Normal Pool,Included,1604,Region_9,Echo Canyon Reservoir,TargetSampleable,129,,WMTNS,XER,857975,Echo Canyon Reservoir,15,15010013,MAN_MADE,RESERVOIR,37.90817585,-114.2671693,15,NonREF07,No,10,10.1,10.1.5,Echo Canyon Reservoir,,,,Non Federal,Non-Federal,NLA07RVT,3.751118986,1.50E+13,S,Y,PROB,"(20,50]",,,,NLA12_NV-102,NV_NLA07RVT,0,,0,NV,NV,100,32017,Target_Sampled,,NV_NLA07RVT,Target,,No,13,13,13p,13p,11.47007642,NV_>4,2.833333333,-1581102.014,198175.0804,WMTNS,,61.048,69.924,-8.876
NLA06608-2800,NLA12_MT-106,1,7321,7/20/2012 0:00,PLNLOW,NPL,617.4968114,F:500+,No,NLA07RVT,NLA07_RVT12,Include,6.113320325,TETON,12394516,12394516,12394516,Lake/Pond: Hydrographic Category = Perennial; Stage = Normal Pool,Included,1332,Region_8,Pishkun Reservoir,TargetSampleable,142,,PLNLOW,NPL,788960,Pishkun Reservoir,10,10030104,MAN_MADE,RESERVOIR,47.68287539,-112.4617662,10,NonREF07,Yes,9,9.3,9.3.1,Pishkun Reservoir,,,,Non Federal,Bureau of Reclamation BOR,NLA07RVT,23.28446509,1.00E+13,S,Y,PROB,>50,,,,NLA12_MT-106,MT_NLA07RVT,0,,0,MT,MT,100,30099,Target_Sampled,,MT_NLA07RVT,Target,,No,42,42,42q,42q,6.113320325,MT_>4,2.461538462,-1238511.652,1243921.957,PLAINS,,0.475,0.85,-0.375
NLA06608-2823,NLA12_LA-105,1,6643,6/18/2012 0:00,PLNLOW,CPL,652.3204489,F:500+,No,NLA07RVT,NLA07_RVT12,Include,5.970162918,RAPIDES,19918180,19918180,19918180,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,30.12,Region_6,Cotile Lake,TargetSampleable,145,,PLNLOW,CPL,554093,Cotile Lake,11,11140207,MAN_MADE,MAN_MADE,31.31650271,-92.73712184,11,NonREF07,Yes,8,8.3,8.3.7,Cotile Lake,NESLake,2208,2208,Non Federal,National Forest FS,NLA07RVT,36.58470948,1.11E+13,S,Y,PROB,>50,,,,NLA12_LA-105,LA_NLA07RVT,0,,0,LA,LA,100,22079,Target_Sampled,,LA_NLA07RVT,Target,,No,35,35,35e,35e,5.970162918,LA_>4,1.6,309401.3235,-685799.2018,CPL,,5.81,4.921,0.889
NLA06608-2824,NLA12_NE-104,1,1000088,7/23/2012 0:00,PLNLOW,SPL,50.56218763,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,15.60063964,WHEELER,17296632,17296632,17296632,Lake/Pond: Hydrographic Category = Perennial,Included,610.76,Region_7,Ericson Reservoir,TargetSampleable,143,,PLNLOW,SPL,1767296,Ericson Reservoir,10,10210010,MAN_MADE,RESERVOIR,41.76432182,-98.65979155,10,NonREF07,Yes,9,9.3,9.3.4,Ericson Reservoir,,,,Non Federal,Non-Federal,NLA07RVT,4.77320062,1.02E+13,S,Y,PROB,>50,,,,NLA12_NE-104,NE_NLA07RVT,0,,0,NE,NE,100,31183,Target_Sampled,,NE_NLA07RVT,Target,,No,44,44,44a,44a,15.60063964,NE_>4,2.285714286,-219520.3671,480831.1928,PLAINS,,0.837,0.964,-0.127
NLA06608-2833,NLA12_WA-111,1,1000136,8/9/2012 0:00,WMTNS,XER,76.6528835,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,20.87943929,CHELAN,23078085,23078085,23078085,Lake/Pond: Hydrographic Category = Perennial,Included,375.52,Region_10,Wapato Lake,TargetSampleable,120,,WMTNS,XER,1527791,Wapato Lake,17,17020009,MAN_MADE,MAN_MADE,47.91608833,-120.1596049,17,NonREF07,No,10,10.1,10.1.2,Wapato Lake,,,,Non Federal,Non-Federal,NLA07RVT,4.397962151,1.70E+13,S,Y,PROB,>50,,,,NLA12_WA-111,WA_NLA07RVT,0,,0,WA,WA,100,53007,Target_Sampled,,WA_NLA07RVT,Target,,No,10,10,10a,10a,20.87943929,WA_>4,2.545454546,-1800699.132,1392251.248,WMTNS,,7.153,6.178,0.975
NLA06608-2881,NLA12_MT-111,1,8486,9/12/2012 0:00,WMTNS,WMT,1335.843011,F:500+,No,NLA07RVT,NLA07_RVT12,Include,4.68185044,FLATHEAD,24347665,24347665,24347665,Lake/Pond: Hydrographic Category = Perennial,Included,913,Region_8,Whitefish Lake,TargetSampleable,120,,WMTNS,WMT,793220,Whitefish Lake,17,17010210,NATURAL,NATURAL,48.45099337,-114.3814277,17,NonREF07,No,6,6.2,6.2.3,Whitefish Lake,NESLake,3016,3016,Non Federal,Non-Federal,NLA07RVT,26.063186,1.70E+13,T,Y,PROB,>50,,,,NLA12_MT-111,MT_NLA07RVT,0,,0,MT,MT,100,30029,Target_Sampled,,MT_NLA07RVT,Target,,Yes,15,15,15t,15t,4.68185044,MT_>4,2.461538462,-1364951.512,1353484.677,WMTNS,,0.549,0.418,0.131
NLA06608-2911,NLA12_UT-127,1,7013,6/1/2012 0:00,WMTNS,WMT,13.17042577,,No,NLA12NEW,NLA12_BASE,Include,1.203917328,DUCHESNE,11974771,11974771,11974771,Lake/Pond: Hydrographic Category = Perennial,Included,3436.14,Region_8,Crater Lake,AccessDenied,130,West,WMTNS,WMT,1440133,Crater Lake,14,14060003,NATURAL,NATURAL,40.72464699,-110.6389813,14,"(10,20]",No,6,6.2,6.2.13,Crater Lake,,,,Forest Service,Wilderness FS,NLA12ST,1.574544629,1.41E+13,,N,PROB,"(10,20]",Included,"(10,20]",NLA12ST,NLA12_UT-127,UT_NLA12NEW,4,"UT_(10,20]",25,UT,UT,100,49013,Target_Denied,Target_Denied,UT_NLA12NEW,Target_Presumed,Target_Presumed,No,19,19,19a,19a,1.203917328,UT_>4,25.125,-1221440.538,455631.2311,WMTNS,,,,0
NLA06608-2916,NLA12_IN-104,1,8167,8/22/2012 0:00,PLNLOW,TPL,10.91514258,C:10-50,No,NLA07RVT,NLA07_RVT12,Include,79.86735895,WARRICK,10107773,10107773,10107773,Lake/Pond: Hydrographic Category = Perennial,Included,179.9,Region_5,Yellow Banks Lake,TargetSampleable,150,,PLNLOW,TPL,,,5,5140201,MAN_MADE,MAN_MADE,38.21375521,-87.11795032,05_06,NonREF07,Yes,8,8.3,8.3.2,,,,,Non Federal,Non-Federal,NLA07RVT,1.973624127,5.14E+12,S,Y,PROB,"(10,20]",,,,NLA12_IN-104,IN_NLA07RVT,0,,0,IN,IN,100,18173,Target_Sampled,,IN_NLA07RVT,Target,,No,72,72,72c,72c,79.86735895,IN_>4,2.9375,769212.0662,115969.5442,PLAINS,,1.924,2.231,-0.307
NLA06608-2924,NLA12_TX-111,1,7205,7/16/2012 0:00,PLNLOW,SPL,56.75482287,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,51.88490557,HOWARD,5713969,5713969,5713969,Lake/Pond: Hydrographic Category = Perennial,Included,711.05,Region_6,Moss Creek Lake,TargetSampleable,140,,PLNLOW,SPL,1341969,Moss Creek Lake,12,12080007,MAN_MADE,RESERVOIR,32.24025447,-101.3133027,12_13,NonREF07,No,9,9.4,9.4.3,Moss Creek Lake,,,,Non Federal,Non-Federal,NLA07RVT,5.998927252,1.21E+13,S,Y,PROB,>50,,,,NLA12_TX-111,TX_NLA07RVT,0,,0,TX,TX,100,48227,Target_Sampled,,TX_NLA07RVT,Target,,No,26,26,26c,26c,51.88490557,TX_>4,2.666666667,-497919.5748,-574307.3658,PLAINS,,1975.563,588.587,1386.976
NLA06608-2950,NLA12_CA-206,1,8076,8/20/2012 0:00,WMTNS,WMT,11052.35363,F:500+,No,NLA12NEW,NLA12_BASE,Include,20.86922853,SHASTA,8260117,120054083,8260117,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,325.4,Region_9,Shasta Lake,TargetSampleable,125,West,WMTNS,WMT,,,18,18020003,MAN_MADE,RESERVOIR,40.76439588,-122.2541896,18,>50,No,6,6.2,6.2.11,Shasta Lake,NESLake,621,621,Forest Service,Bureau of Reclamation BOR,OverSamp,546.2851138,CID=919950001,S,Y,PROB,>50,,,,NLA12_CA-206,CA_NLA12NEW,0,,0,CA,CA,100,6089,Target_Sampled,,CA_NLA12NEW,Target,,Yes,78,78,78k,78k,20.86922853,CA_>4,87.5,-2170189.218,667513.8165,WMTNS,,1.96,,1.96
NLA06608-2955,NLA12_AL-103,1,7292,7/19/2012 0:00,EHIGH,SAP,10363.25848,F:500+,No,NLA07RVT,NLA07_RVT12,Include,51.33189892,TALLADEGA,22273142,166759059,22273142,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,141.76,Region_4,Logan Martin Lake,TargetSampleable,153,,EHIGH,SAP,,,3,3150106,MAN_MADE,RESERVOIR,33.7624784,-86.05315833,3,NonREF07,No,8,8.4,8.4.1,,,,,Non Federal,Non-Federal,NLA07RVT,688.4591342,3.15E+12,S,Y,PROB,>50,,,,NLA12_AL-103,AL_NLA07RVT,0,,0,AL,AL,100,1055,Target_Sampled,,AL_NLA07RVT,Target,,Yes,67,67,67g,67g,51.33189892,AL_>4,3.666666667,913172.7602,-370517.4939,EHIGH,,7.226,6.949,0.277
NLA06608-2972,NLA12_NE-108,1,8029,8/17/2012 0:00,PLNLOW,SPL,54.12090517,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,15.60063964,CHERRY,17332477,17332477,17332477,Lake/Pond: Hydrographic Category = Perennial,Included,903.39,Region_7,Rat Lake,TargetSampleable,143,,PLNLOW,SPL,832455,Rat Lake,10,10210006,NATURAL,NATURAL,42.45261113,-100.6479949,10,NonREF07,Yes,9,9.3,9.3.4,Rat Lake,,,,Non Federal,Non-Federal,NLA07RVT,4.637214259,1.02E+13,S,Y,PROB,>50,,,,NLA12_NE-108,NE_NLA07RVT,0,,0,NE,NE,100,31031,Target_Sampled,,NE_NLA07RVT,Target,,No,44,44,44d,44d,15.60063964,NE_>4,2.285714286,-379746.0558,564030.6358,PLAINS,,1.428,1.556,-0.128
NLA06608-2979,NLA12_WI-R11,1,6237,5/21/2012 0:00,PLNLOW,UMW,2.530354729,A:1-4,No,,,,,LANGLADE,6808378,6808378,6808378,Lake/Pond: Hydrographic Category = Perennial,Excluded,406.45,Region_5,OCONTO LAKE,TargetSampleable,116,East,PLNLOW,UMW,,,4,4030104,NATURAL,NATURAL,45.24419324,-88.70016387,4,,No,5,5.2,5.2.1,,,,,Forest Service,National Forest FS,,0.695907493,4.03E+12,R,Y,HAND,,,,,NLA12_WI-R11,,0,,0,WI,WI,100,55067,Target_Sampled,,,Target,,No,50,50,50j,50j,,,0,572162.5857,888085.6138,UMW,LAKE_ORIGIN inferred from HYDRO_TYPE and OUTLET_DAMS,0.161,,0.161
NLA06608-3030,NLA12_VT-114,1,1000097,7/26/2012 0:00,EHIGH,NAP,177.5576428,E:100-500,No,NLA12NEW,NLA12_BASE,Include,22.37142096,ESSEX,4599085,4599085,4599085,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,529.93,Region_1,Little Averill Pond,TargetSampleable,117,,EHIGH,NAP,1462274,Little Averill Pond,1,1110000,NATURAL,NATURAL_ENH,44.95572697,-71.71766789,1,>50,No,5,5.3,5.3.1,Little Averill Pond,,,,Non Federal,Non-Federal,NLA12ST,5.589399873,1.11E+12,R,Y,PROB,>50,Included,>50,NLA12ST,NLA12_VT-114,VT_NLA12NEW,2,VT_>50,17,VT,VT,100,50009,Target_Sampled,Target_Sampled,VT_NLA12NEW,Target,Target,No,58,58,58m,58m,22.37142096,VT_>4,17.25,1892575.38,1077121.643,EHIGH,Apparently sampled despite REASON_NOT_SAMPLED recorded,0.189,,0.189
NLA06608-3031,NLA12_SD-138,1,6402,6/4/2012 0:00,PLNLOW,TPL,696.3329358,F:500+,No,NLA12NEW,NLA12_BASE,Include,34.0180172,MARSHALL,11591319,11591319,11591319,Lake/Pond: Hydrographic Category = Perennial,Included,547.07,Region_8,Roy Lake,TargetSampleable,143,,PLNLOW,TPL,1257510,Roy Lake,10,10160010,NATURAL,NATURAL,45.69877035,-97.44011662,10,OTH_>50,Yes,9,9.2,9.2.1,Roy Lake,NESLake,4625,4625,Non Federal,Non-Federal,NLA12NAT,26.6485676,1.02E+13,S,Y,PROB,>50,,,,NLA12_SD-138,SD_NLA12NEW,0,,0,SD,SD,100,46091,Target_Sampled,,SD_NLA12NEW,Target,,No,46,46,46k,46k,34.0180172,SD_>4,200,-112217.7449,917476.0691,PLAINS,,5.089,,5.089
NLA06608-3063,NLA12_IA-152,1,6977,7/5/2012 0:00,PLNLOW,TPL,427.7010596,E:100-500,No,NLA12NEW,NLA12_BASE,Include,6.018682365,PALO ALTO,14619172,14619172,14619172,Lake/Pond: Hydrographic Category = Perennial,Included,410.69,Region_7,Lost Island Lake,TargetSampleable,143,,PLNLOW,TPL,458630,Lost Island Lake,10,10230003,MAN_MADE,MAN_MADE,43.17179588,-94.90593006,10,>50,Yes,9,9.2,9.2.3,Lost Island Lake,NESLake,1906,1906,Non Federal,Non-Federal,OverSamp,8.321745258,1.02E+13,T,Y,PROB,>50,,,,NLA12_IA-152,IA_NLA12NEW,0,,0,IA,IA,100,19147,Target_Sampled,,IA_NLA12NEW,Target,,No,47,47,47b,47b,6.018682365,IA_>4,18.4,88495.1777,635614.4,PLAINS,,15.235,,15.235
NLA06608-3074,NLA12_WV-115,1,6714,6/20/2012 0:00,EHIGH,SAP,15.43864145,C:10-50,No,NLA12NEW,NLA12_BASE,Include,8.77646873,HARDY,8432032,8432032,8432032,Lake/Pond: Hydrographic Category = Perennial,Included,391.56,Region_3,Warden Lake,TargetSampleable,158,,EHIGH,SAP,1558876,Moores Run Lake Number One,2,2070003,MAN_MADE,MAN_MADE,39.13365249,-78.59720705,2,"(10,20]",No,8,8.4,8.4.1,Moores Run Lake Number One,,,,Non Federal,Non-Federal,NLA12ST,2.314283945,2.07E+12,S,Y,PROB,"(10,20]",,,,NLA12_WV-115,WV_NLA12NEW,0,,0,WV,WV,100,54031,Target_Sampled,,WV_NLA12NEW,Target,,No,67,67,67c,67c,8.77646873,WV_>4,3.285714286,1482132.921,319190.802,EHIGH,,1.314,,1.314
NLA06608-3121,NLA12_ID-101,1,6959,7/2/2012 0:00,WMTNS,WMT,211.4298244,E:100-500,No,NLA07RVT,NLA07_RVT12,Include,18.81939011,ADAMS,24189308,24189308,24189308,Lake/Pond: Hydrographic Category = Perennial,Included,1453,Region_10,Lost Valley Reservoir,TargetSampleable,121,,WMTNS,WMT,,,17,17050124,MAN_MADE,RESERVOIR,44.96411515,-116.4630194,17,NonREF07,No,6,6.2,6.2.9,,,,,Non Federal,National Forest FS,NLA07RVT2,7.466175271,1.71E+13,S,Y,PROB,>50,,,,NLA12_ID-101,ID_NLA07RVT,0,,0,ID,ID,100,16003,Target_Sampled,,ID_NLA07RVT,Target,,No,11,11,11f,11f,18.81939011,ID_>4,2.7,-1599753.823,1007843.099,WMTNS,,0.152,0.192,-0.04
NLA06608-3127,NLA12_SD-189,1,7414,7/25/2012 0:00,PLNLOW,NPL,412.2112364,E:100-500,No,NLA12NEW,NLA12_BASE,Include,3.685285196,SULLY,14751784,14751784,14751784,Lake/Pond: Hydrographic Category = Perennial,Included,554.15,Region_8,Stone Lake,TargetSampleable,142,,PLNLOW,NPL,1258367,Stone Lake,10,10130106,NATURAL,NATURAL,44.8826344,-99.74168521,10,NPL_>50,Yes,9,9.3,9.3.1,Stone Lake,,,,Non Federal,Non-Federal,OverSamp,9.919813595,1.01E+13,S,Y,PROB,>50,,,,NLA12_SD-189,SD_NLA12NEW,0,,0,SD,SD,100,46119,Target_Sampled,,SD_NLA12NEW,Target,,No,42,42,42a,42a,3.685285196,SD_>4,21.66666667,-295070.2216,831681.9962,PLAINS,,139.271,,139.271
NLA06608-3147,NLA12_IN-108,1,7370,7/23/2012 0:00,PLNLOW,UMW,96.81697062,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,11.61891674,FULTON,18487192,18487192,18487192,Lake/Pond: Hydrographic Category = Perennial,Included,218.5,Region_5,Bruce Lake,TargetSampleable,150,,PLNLOW,UMW,431652,Bruce Lake,5,5120106,NATURAL,NATURAL,41.07631805,-86.46293011,05_06,NonREF07,Yes,8,8.1,8.1.6,Bruce Lake,,,,Non Federal,Non-Federal,NLA07RVT,5.63503891,5.12E+12,T,Y,PROB,>50,,,,NLA12_IN-108,IN_NLA07RVT,0,,0,IN,IN,100,18049,Target_Sampled,,IN_NLA07RVT,Target,,No,56,56,56c,56c,11.61891674,IN_>4,2.9375,793619.5829,440605.3776,UMW,,18.069,19.565,-1.496
NLA06608-3160,NLA12_NE-106,1,7369,7/23/2012 0:00,PLNLOW,TPL,29.22334703,C:10-50,No,NLA07RVT,NLA07_RVT12,Include,86.73979847,LANCASTER,17397621,17397621,17397621,Lake/Pond: Hydrographic Category = Perennial,Included,391.66,Region_7,Wildwood Lake,TargetSampleable,143,,PLNLOW,TPL,1898600,Wildwood Lake,10,10200203,MAN_MADE,RESERVOIR,41.03542015,-96.83772744,10,NonREF07,Yes,9,9.2,9.2.3,Wildwood Lake,,,,Non Federal,Non-Federal,NLA07RVT,2.78891062,1.02E+13,S,Y,PROB,"(20,50]",,,,NLA12_NE-106,NE_NLA07RVT,0,,0,NE,NE,100,31109,Target_Sampled,,NE_NLA07RVT,Target,,No,47,47,47i,47i,86.73979847,NE_>4,2.285714286,-69867.42498,396478.684,PLAINS,,5.946,5.25,0.696
NLA06608-3169,NLA12_FL-101,1,6212,5/14/2012 0:00,PLNLOW,CPL,167489.6089,F:500+,No,NLA07RVT,NLA07_RVT12,Include,11.7393443,MARTIN,21490088,166757656,21490088,Lake/Pond: Hydrographic Category = Perennial,Included,4.52,Region_4,Lake Okeechobee,TargetSampleable,156,,PLNLOW,CPL,,,3,3090201,NATURAL,NATURAL,26.96218896,-80.86112023,3,NonREF07,No,15,15.4,15.4.1,Lake Okeechobee,NESLake,1232,1232,Non Federal,Non-Federal,NLA07RVT2,310.4465382,3.09E+12,T,Y,PROB,>50,,,,NLA12_FL-101,FL_NLA07RVT,0,,0,FL,FL,100,12093,Target_Sampled,,FL_NLA07RVT,Target,,Yes,76,76,76a,76a,11.7393443,FL_>4,2.5,1506238.799,-1053034.715,CPL,,66.139,66.617,-0.478
NLA06608-3177,NLA12_UT-165,1,6826,6/27/2012 0:00,WMTNS,WMT,136.7945031,E:100-500,No,NLA12NEW,NLA12_BASE,Include,0.718756614,GARFIELD,3276897,3276897,3276897,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,3070.67,Region_8,Jacobs Reservoir,TargetSampleable,130,West,WMTNS,WMT,1437886,Jacobs Reservoir,14,14070005,MAN_MADE,RESERVOIR,38.04946334,-111.6019686,14,"(20,50]",No,6,6.2,6.2.13,Jacobs Reservoir,,,,Forest Service,National Forest FS,OverSamp,6.25032275,1.41E+13,T,Y,PROB,>50,Included,"(20,50]",OverSamp,NLA12_UT-165,UT_NLA12NEW,1,UT_>50,15,UT,UT,100,49017,Target_Sampled,Target_Sampled,UT_NLA12NEW,Target,Target,No,19,19,19e,19e,0.718756614,UT_>4,15,-1350085.542,172656.4828,WMTNS,,0.534,,0.534
NLA06608-3329,NLA12_ID-102,1,7164,7/13/2012 0:00,WMTNS,WMT,70.50085184,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,17.09113642,BONNER,22992411,22992411,22992411,Lake/Pond: Hydrographic Category = Perennial,Included,760.5,Region_10,Chase Lake,TargetSampleable,120,,WMTNS,WMT,379205,Chase Lake,17,17010215,NATURAL,NATURAL,48.45840044,-116.8242397,17,NonREF07,No,6,6.2,6.2.3,Chase Lake,,,,Non Federal,Non-Federal,NLA07RVT,3.805868655,1.70E+13,R,Y,PROB,>50,,,,NLA12_ID-102,ID_NLA07RVT,0,,0,ID,ID,100,16017,Target_Sampled,,ID_NLA07RVT,Target,,No,15,15,15u,15u,17.09113642,ID_>4,2.7,-1543431.984,1391664.649,WMTNS,LAKE_ORIGIN changed (UNCERTAIN),0.132,0.188,-0.056
NLA06608-3532,NLA12_KS-122,1,6927,7/2/2012 0:00,PLNLOW,SPL,4645.062434,F:500+,No,NLA12NEW,NLA12_BASE,Include,20.14916696,MITCHELL,19016383,120052972,19016383,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,443.97,Region_7,Waconda Lake,TargetSampleable,143,,PLNLOW,SPL,479836,Waconda Lake,10,10260015,MAN_MADE,RESERVOIR,39.499124,-98.3634546,10,>50,Yes,9,9.4,9.4.2,Waconda Lake,,,,Non Federal,Non-Federal,NLA12ST,140.9739196,1.03E+13,S,Y,PROB,>50,,,,NLA12_KS-122,KS_NLA12NEW,0,,0,KS,KS,100,20141,Target_Sampled,,KS_NLA12NEW,Target,,No,27,27,27b,27b,20.14916696,KS_>4,14.8,-201376.8638,226568.0966,PLAINS,,69.626,,69.626
NLA06608-3586,NLA12_SC-118,1,7862,8/13/2012 0:00,PLNLOW,CPL,35614.05387,F:500+,No,NLA12NEW,NLA12_BASE,Include,13.45498345,CLARENDON,20166538,166756746,20166538,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,23.16,Region_4,Lake Marion,TargetSampleable,157,,PLNLOW,CPL,1238639,Lib Pines Lake,3,3050111,MAN_MADE,RESERVOIR,33.46313824,-80.3893452,3,>50,No,8,8.3,8.3.5,Lib Pines Lake,NESLake,4506,4506,US FWS,Non-Federal,NLA12ST,707.9571422,3.05E+12,S,Y,PROB,>50,,,,NLA12_SC-118,SC_NLA12NEW,0,,0,SC,SC,100,45085,Target_Sampled,,SC_NLA12NEW,Target,,No,65,65,65p,65p,13.45498345,SC_>4,11.5,1434780.513,-333679.2967,CPL,,11.94,,11.94
NLA06608-3599,NLA12_CO-R07,1,8334,8/30/2012 0:00,WMTNS,WMT,2.544565294,A:1-4,No,,,,,RIO BLANCO,1354798,1354798,1354798,Lake/Pond: Hydrographic Category = Perennial,Excluded,3107.87,Region_8,SAND LAKE,TargetSampleable,130,West,WMTNS,WMT,173391,Sand Lake,14,14050001,MAN_MADE,MAN_MADE,40.14319362,-107.117692,14,,No,6,6.2,6.2.14,Sand Lake,,,,Forest Service,National Forest FS,,0.593021391,1.41E+13,S,Y,HAND,,,,,NLA12_CO-R07,,0,,0,CO,CO,100,8103,Target_Sampled,,,Target,,No,21,21,21e,21e,,,0,-936791.182,351094.0753,WMTNS,LAKE_ORIGIN inferred from HYDRO_TYPE and OUTLET_DAMS,0.137,,0.137
NLA06608-3602,NLA12_UT-129,1,7016,6/1/2012 0:00,WMTNS,XER,155.0453944,,No,NLA12NEW,NLA12_BASE,Include,1.293761905,BOX ELDER,10271932,10271932,10271932,Lake/Pond: Hydrographic Category = Perennial,Included,1283.86,Region_8,Homestead Bay,Nontarget-TooShallow,127,,WMTNS,XER,,,16,16020310,MAN_MADE,MAN_MADE,41.47708308,-112.192831,16,>50,No,10,10.1,10.1.5,,,,,US FWS,Non-Federal,NLA12ST,10.22938647,1.60E+13,,N,PROB,>50,Excluded,>50,NLA12ST,NLA12_UT-129,UT_NLA12NEW,2,UT_>50,27,UT,UT,100,49003,Lake_Shallow,Lake_Shallow,UT_NLA12NEW,NonTarget,NonTarget,Yes,13,13,13g,13g,1.293761905,UT_>4,27,-1335608.527,559678.4941,WMTNS,EVALSTAT changed (Nontarget-Ephemeral).  Too shallow on day of visit,,,0
NLA06608-3613,NLA12_MD-108,1,7558,7/31/2012 0:00,EHIGH,SAP,77.27868199,D:50-100,No,NLA12NEW,NLA12_BASE,Include,9.290044322,MONTGOMERY,22337203,22337203,22337203,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,101.6,Region_3,Needwood Lake,TargetSampleable,158,,EHIGH,SAP,,,2,2070010,MAN_MADE,MAN_MADE,39.13192095,-77.1313764,2,>50,No,8,8.3,8.3.1,,,,,Non Federal,Non-Federal,NLA12NAT,8.410327081,2.07E+12,S,Y,PROB,>50,,,,NLA12_MD-108,MD_NLA12NEW,0,,0,MD,MD,100,24031,Target_Sampled,,MD_NLA12NEW,Target,,Yes,64,64,64c,64c,9.290044322,MD_>4,3.333333333,1605430.902,342812.6402,EHIGH,,23.786,,23.786
NLA06608-3644,NLA12_NE-107,1,7775,8/8/2012 0:00,PLNLOW,SPL,24.93596967,C:10-50,No,NLA07RVT,NLA07_RVT12,Include,42.24916263,GARDEN,17510880,17510880,17510880,Lake/Pond: Hydrographic Category = Perennial,Included,1165.87,Region_7,Smith Lake,TargetSampleable,143,,PLNLOW,SPL,833503,Smith Lake,10,10180009,NATURAL,NATURAL,41.7876174,-102.5218866,10,NonREF07,Yes,9,9.3,9.3.4,Smith Lake,,,,US FWS,National Wildlife Refuge FWS,NLA07RVT,2.162734369,1.02E+13,R,Y,PROB,"(20,50]",,,,NLA12_NE-107,NE_NLA07RVT,0,,0,NE,NE,100,31069,Target_Sampled,,NE_NLA07RVT,Target,,No,44,44,44b,44b,42.24916263,NE_>4,2.285714286,-537739.4182,498824.6734,PLAINS,LAKE_ORIGIN changed (UNCERTAIN). http://outdoornebraska.ne.gov/Fishing/programs/lakemapping/pdfs/Smith.pdf.  Polygon needs to be redrawn to include marshy/open water area to the NNW,20.46,15.213,5.247
NLA06608-3698,NLA12_RI-104,1,6831,6/27/2012 0:00,EHIGH,NAP,93.75240405,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,5.302028517,PROVIDENCE,6117790,6117790,6117790,Lake/Pond: Hydrographic Category = Perennial,Included,128.76,Region_1,Keech Pond,TargetSampleable,118,,EHIGH,NAP,1218885,Keech Pond,1,1090003,MAN_MADE,MAN_MADE,41.89149766,-71.68263866,1,REF07,No,8,8.1,8.1.7,Keech Pond,,,,Non Federal,Non-Federal,NLA07RVT,9.556278008,1.09E+12,T,Y,PROB,>50,,,,NLA12_RI-104,RI_NLA07RVT,0,,0,RI,RI,100,44007,Target_Sampled,,RI_NLA07RVT,Target,,Yes,59,59,59c,59c,5.302028517,RI_>4,2,1981810.767,746936.2666,EHIGH,,17.923,19.666,-1.743
